"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Type"
"BP","GO:1902476","chloride transmembrane transport","6/78","109/18888",0.055045871559633,13.3295695130558,8.3130295676517,5.893983298331e-06,0.000144733562790488,8.35509386659419e-05,"2561/2563/2556/2558/55879/2560",6,"ZBM"
"BP","GO:2000273","positive regulation of signaling receptor activity","4/78","29/18888",0.137931034482759,33.4005305039788,11.2441384255312,5.90855946362903e-06,0.000144733562790488,8.35509386659419e-05,"1906/3065/3066/10013",4,"ZBM"
"BP","GO:0048880","sensory system development","10/78","403/18888",0.0248138957816377,6.00878030158427,6.54499278513002,6.04262195021417e-06,0.000146719101387656,8.46971386927526e-05,"7068/596/581/3065/7474/3066/668/1543/779/775",10,"ZBM"
"BP","GO:0045137","development of primary sexual characteristics","8/78","238/18888",0.0336134453781513,8.13962508080155,7.13770937195457,6.19902049417651e-06,0.000149207728068527,8.61337584453999e-05,"2099/596/367/581/836/7474/668/8644",8,"ZBM"
"BP","GO:0015698","inorganic anion transport","7/78","169/18888",0.0414201183431953,10.0300409649522,7.59322282238375,6.27909690008321e-06,0.000149832243270951,8.64942749031426e-05,"7421/2561/2563/2556/2558/55879/2560",7,"ZBM"
"BP","GO:0043588","skin development","9/78","318/18888",0.0283018867924528,6.85341074020319,6.77877161034013,6.38737182471085e-06,0.000151113206929911,8.72337420594788e-05,"596/836/7421/3065/7474/3066/8841/1594/8644",9,"ZBM"
"BP","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","6/78","111/18888",0.0540540540540541,13.0893970893971,8.22597570819486,6.54735198514016e-06,0.000153585341481932,8.866084133312e-05,"841/581/842/2152/1612/668",6,"ZBM"
"BP","GO:0050820","positive regulation of coagulation","4/78","30/18888",0.133333333333333,32.2871794871795,11.0436750393179,6.79624320392088e-06,0.000155471084202091,8.97494317838356e-05,"5054/2152/2147/79001",4,"ZBM"
"BP","GO:0060603","mammary gland duct morphogenesis","4/78","30/18888",0.133333333333333,32.2871794871795,11.0436750393179,6.79624320392088e-06,0.000155471084202091,8.97494317838356e-05,"2099/367/7421/7474",4,"ZBM"
"BP","GO:1901385","regulation of voltage-gated calcium channel activity","4/78","30/18888",0.133333333333333,32.2871794871795,11.0436750393179,6.79624320392088e-06,0.000155471084202091,8.97494317838356e-05,"783/785/784/782",4,"ZBM"
"BP","GO:0090257","regulation of muscle system process","8/78","245/18888",0.0326530612244898,7.90706436420722,7.0073375629078,7.66451374159118e-06,0.000173663707814718,0.00010025156239076,"1906/5578/9759/5465/779/775/1131/782",8,"ZBM"
"BP","GO:0009913","epidermal cell differentiation","8/78","246/18888",0.032520325203252,7.87492182614134,6.98913548972294,7.89601847990069e-06,0.000173663707814718,0.00010025156239076,"836/7421/3065/7474/3066/1594/8644/6820",8,"ZBM"
"BP","GO:0032025","response to cobalt ion","3/78","10/18888",0.3,72.6461538461538,14.5931579846862,7.96208862023935e-06,0.000173663707814718,0.00010025156239076,"841/836/842",3,"ZBM"
"BP","GO:0060068","vagina development","3/78","10/18888",0.3,72.6461538461538,14.5931579846862,7.96208862023935e-06,0.000173663707814718,0.00010025156239076,"2099/581/7474",3,"ZBM"
"BP","GO:0070562","regulation of vitamin D receptor signaling pathway","3/78","10/18888",0.3,72.6461538461538,14.5931579846862,7.96208862023935e-06,0.000173663707814718,0.00010025156239076,"7421/6256/1594",3,"ZBM"
"BP","GO:0036293","response to decreased oxygen levels","9/78","327/18888",0.0275229357798165,6.66478475652788,6.65412565025778,7.9957937364928e-06,0.000173663707814718,0.00010025156239076,"596/7040/836/1906/842/5465/1543/952/6095",9,"ZBM"
"BP","GO:0033559","unsaturated fatty acid metabolic process","6/78","115/18888",0.0521739130434783,12.6341137123746,8.05841776074653,8.030691690854e-06,0.000173663707814718,0.00010025156239076,"1906/1565/1543/1571/8644/873",6,"ZBM"
"BP","GO:0045926","negative regulation of growth","8/78","247/18888",0.0323886639676113,7.84303955154158,6.97103586747693,8.13340893982218e-06,0.000174521518956805,0.000100746754554468,"596/7040/2100/7474/5465/10013/1594/4133",8,"ZBM"
"BP","GO:0061180","mammary gland epithelium development","5/78","67/18888",0.0746268656716418,18.0711825487945,9.01392736522506,8.33886120000931e-06,0.000177553598474044,0.000102497095559629,"2099/367/581/7421/7474",5,"ZBM"
"BP","GO:0071887","leukocyte apoptotic process","6/78","116/18888",0.0517241379310345,12.525198938992,8.01782450531871,8.44112550629151e-06,0.000178304811435908,0.000102930751353707,"596/581/836/3575/842/7474",6,"ZBM"
"BP","GO:0010634","positive regulation of epithelial cell migration","7/78","177/18888",0.0395480225988701,9.57670578009561,7.38232294142906,8.50297511182798e-06,0.000178304811435908,0.000102930751353707,"7040/5747/1906/5578/9734/7474/10013",7,"ZBM"
"BP","GO:0048638","regulation of developmental growth","9/78","330/18888",0.0272727272727273,6.6041958041958,6.61361758098726,8.60382295696234e-06,0.000179063022141893,0.000103368446764296,"596/367/1906/7474/5465/8841/10013/4133/9254",9,"ZBM"
"BP","GO:2000463","positive regulation of excitatory postsynaptic potential","4/78","32/18888",0.125,30.2692307692308,10.6707736314655,8.86212650545772e-06,0.00018183509107324,0.000104968690389861,"2903/2904/2902/2906",4,"ZBM"
"BP","GO:0051928","positive regulation of calcium ion transport","6/78","117/18888",0.0512820512820513,12.4181459566075,7.97772772440515,8.8684022019102e-06,0.00018183509107324,0.000104968690389861,"581/2147/2902/776/783/784",6,"ZBM"
"BP","GO:0030193","regulation of blood coagulation","5/78","69/18888",0.072463768115942,17.5473801560758,8.86726958864727,9.64162276660236e-06,0.000194803005970477,0.000112454731922416,"5054/1906/2152/2147/79001",5,"ZBM"
"BP","GO:0043525","positive regulation of neuron apoptotic process","5/78","69/18888",0.072463768115942,17.5473801560758,8.86726958864727,9.64162276660236e-06,0.000194803005970477,0.000112454731922416,"841/581/836/842/1728",5,"ZBM"
"BP","GO:0032922","circadian regulation of gene expression","5/78","70/18888",0.0714285714285714,17.2967032967033,8.79622724069105,1.03499412227103e-05,0.000206105304348649,0.000118979256161108,"3065/5465/3066/8841/6095",5,"ZBM"
"BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","5/78","70/18888",0.0714285714285714,17.2967032967033,8.79622724069105,1.03499412227103e-05,0.000206105304348649,0.000118979256161108,"7040/2147/8644/2902/873",5,"ZBM"
"BP","GO:0042060","wound healing","10/78","430/18888",0.0232558139534884,5.63148479427549,6.25599716496695,1.06466767829698e-05,0.000210500009537574,0.000121516205688332,"7040/5747/5054/1906/5578/2152/7474/2147/5465/79001",10,"ZBM"
"BP","GO:0046660","female sex differentiation","6/78","121/18888",0.0495867768595041,12.0076287349015,7.8221011050317,1.07564948432784e-05,0.000211162962597126,0.000121898911325843,"2099/596/581/836/7474/668",6,"ZBM"
"BP","GO:0042373","vitamin K metabolic process","3/78","11/18888",0.272727272727273,66.041958041958,13.8949777381171,1.09152989386827e-05,0.000212771461001927,0.000122827455811122,"1728/873/79001",3,"ZBM"
"BP","GO:1900046","regulation of hemostasis","5/78","71/18888",0.0704225352112676,17.0530877573131,8.72663789215179,1.10982737848463e-05,0.000214825327527654,0.000124013099782088,"5054/1906/2152/2147/79001",5,"ZBM"
"BP","GO:0001782","B cell homeostasis","4/78","34/18888",0.117647058823529,28.4886877828054,10.3306134026065,1.13577210559324e-05,0.000218320638075145,0.000126030852068022,"596/581/836/3575",4,"ZBM"
"BP","GO:0006821","chloride transport","6/78","124/18888",0.0483870967741935,11.7171215880893,7.71011191579763,1.23759541401715e-05,0.000236252696965482,0.000136382565406754,"2561/2563/2556/2558/55879/2560",6,"ZBM"
"BP","GO:1903522","regulation of blood circulation","8/78","262/18888",0.0305343511450382,7.39401056958309,6.71117540697583,1.24871640954792e-05,0.0002365101978531,0.000136531214002512,"7068/1906/952/8912/776/775/1131/783",8,"ZBM"
"BP","GO:0043010","camera-type eye development","9/78","346/18888",0.0260115606936416,6.29879946642952,6.40577438744028,1.25603320391639e-05,0.0002365101978531,0.000136531214002512,"7068/581/3065/7474/3066/668/1543/779/775",9,"ZBM"
"BP","GO:0006690","icosanoid metabolic process","6/78","125/18888",0.048,11.6233846153846,7.67363549887973,1.29575892081125e-05,0.000242341938703078,0.000139897727012197,"1906/1565/1543/1571/8644/873",6,"ZBM"
"BP","GO:0050818","regulation of coagulation","5/78","74/18888",0.0675675675675676,16.3617463617464,8.52609709226365,1.35993940224182e-05,0.000252638407074185,0.000145841611628617,"5054/1906/2152/2147/79001",5,"ZBM"
"BP","GO:0070561","vitamin D receptor signaling pathway","3/78","12/18888",0.25,60.5384615384615,13.2851860501879,1.45104374345659e-05,0.000267765938792522,0.000154574344039796,"7421/6256/1594",3,"ZBM"
"BP","GO:0006936","muscle contraction","9/78","355/18888",0.0253521126760563,6.13911159263272,6.29453649113508,1.54031509121074e-05,0.000282357097514657,0.000162997442206895,"1906/952/8912/779/776/775/1131/783/782",9,"ZBM"
"BP","GO:0042476","odontogenesis","6/78","133/18888",0.0451127819548872,10.9242336610758,7.39602994628354,1.84527902460575e-05,0.000336035022375573,0.000193984318514648,"581/5054/1906/3065/5465/3066",6,"ZBM"
"BP","GO:0071248","cellular response to metal ion","7/78","200/18888",0.035,8.47538461538462,6.84386637214634,1.88003936923452e-05,0.000340127383924259,0.000196346732886,"1906/7474/1728/1543/5563/8644/8912",7,"ZBM"
"BP","GO:0090596","sensory organ morphogenesis","8/78","278/18888",0.0287769784172662,6.96845600442723,6.45573362019116,1.91505339517613e-05,0.000344212194665424,0.000198704788371659,"7068/596/581/1906/3065/7474/3066/668",8,"ZBM"
"BP","GO:0051966","regulation of synaptic transmission, glutamatergic","5/78","80/18888",0.0625,15.1346153846154,8.1581572959814,1.99073652215045e-05,0.000355507012471771,0.000205224994269908,"10013/2903/2904/2902/2906",5,"ZBM"
"BP","GO:0055001","muscle cell development","7/78","204/18888",0.0343137254901961,8.30920060331825,6.75903086321012,2.13583134606794e-05,0.000378973151661287,0.000218771388888741,"596/1906/9734/5465/779/9254/785",7,"ZBM"
"BP","GO:1904427","positive regulation of calcium ion transmembrane transport","5/78","82/18888",0.0609756097560976,14.765478424015,8.04422878986937,2.24499905080607e-05,0.000395806202078421,0.000228488673089079,"581/2147/2902/783/784",5,"ZBM"
"BP","GO:0061041","regulation of wound healing","6/78","138/18888",0.0434782608695652,10.5284280936455,7.23426747125681,2.27491675229196e-05,0.000396035822034223,0.000228621226744733,"5747/5054/1906/2152/2147/79001",6,"ZBM"
"BP","GO:1904064","positive regulation of cation transmembrane transport","6/78","138/18888",0.0434782608695652,10.5284280936455,7.23426747125681,2.27491675229196e-05,0.000396035822034223,0.000228621226744733,"581/1906/2147/2902/783/784",6,"ZBM"
"BP","GO:1901661","quinone metabolic process","4/78","41/18888",0.0975609756097561,23.624765478424,9.3387616876294,2.42639433561344e-05,0.000419766220061125,0.000242320171148763,"1728/8644/873/79001",4,"ZBM"
"BP","GO:0007548","sex differentiation","8/78","288/18888",0.0277777777777778,6.72649572649573,6.30613271575034,2.46696801901226e-05,0.000424134625877387,0.000244841938729036,"2099/596/367/581/836/7474/668/8644",8,"ZBM"
"BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","5/78","84/18888",0.0595238095238095,14.4139194139194,7.93422675975466,2.52382924113845e-05,0.000428586462544248,0.000247411868779346,"596/841/581/5054/1612",5,"ZBM"
"BP","GO:0046209","nitric oxide metabolic process","5/78","84/18888",0.0595238095238095,14.4139194139194,7.93422675975466,2.52382924113845e-05,0.000428586462544248,0.000247411868779346,"1906/1728/5465/1543/6095",5,"ZBM"
"BP","GO:0043270","positive regulation of monoatomic ion transport","7/78","211/18888",0.033175355450237,8.03353991979584,6.61600795422568,2.65245114911364e-05,0.000445838032702312,0.000257370753590702,"581/1906/2147/2902/776/783/784",7,"ZBM"
"BP","GO:2001057","reactive nitrogen species metabolic process","5/78","85/18888",0.0588235294117647,14.2443438914027,7.88062627462327,2.6729638132552e-05,0.000445838032702312,0.000257370753590702,"1906/1728/5465/1543/6095",5,"ZBM"
"BP","GO:0050921","positive regulation of chemotaxis","6/78","142/18888",0.0422535211267606,10.2318526543879,7.11071256934985,2.67373964698641e-05,0.000445838032702312,0.000257370753590702,"7040/5747/5054/1906/2152/7474",6,"ZBM"
"BP","GO:0098656","monoatomic anion transmembrane transport","6/78","146/18888",0.0410958904109589,9.95152792413066,6.99197755711676,3.12700893055555e-05,0.000518297049088488,0.000299199467795986,"2561/2563/2556/2558/55879/2560",6,"ZBM"
"BP","GO:0031667","response to nutrient levels","10/78","490/18888",0.0204081632653061,4.94191522762951,5.69317333852248,3.26588600849555e-05,0.00053809359949498,0.000310627503815554,"596/581/7421/6256/1728/5465/1543/1594/5563/8644",10,"ZBM"
"BP","GO:2000243","positive regulation of reproductive process","5/78","89/18888",0.0561797752808989,13.6041486603284,7.67494973659648,3.33921707538635e-05,0.000546920287850261,0.00031572292248125,"367/581/7474/3066/8912",5,"ZBM"
"BP","GO:0001508","action potential","6/78","149/18888",0.0402684563758389,9.75116159008776,6.90589586848292,3.50591372010993e-05,0.000567506969430661,0.000327607080771122,"776/775/783/785/784/8911",6,"ZBM"
"BP","GO:0008584","male gonad development","6/78","149/18888",0.0402684563758389,9.75116159008776,6.90589586848292,3.50591372010993e-05,0.000567506969430661,0.000327607080771122,"2099/596/367/581/7474/8644",6,"ZBM"
"BP","GO:0046546","development of primary male sexual characteristics","6/78","150/18888",0.04,9.68615384615385,6.87774267648995,3.64010157703455e-05,0.000580616374722508,0.000335174801045318,"2099/596/367/581/7474/8644",6,"ZBM"
"BP","GO:0034349","glial cell apoptotic process","3/78","16/18888",0.1875,45.4038461538462,11.4421071496605,3.64982836711403e-05,0.000580616374722508,0.000335174801045318,"836/5578/842",3,"ZBM"
"BP","GO:0045651","positive regulation of macrophage differentiation","3/78","16/18888",0.1875,45.4038461538462,11.4421071496605,3.64982836711403e-05,0.000580616374722508,0.000335174801045318,"7040/841/5578",3,"ZBM"
"BP","GO:0006979","response to oxidative stress","9/78","398/18888",0.0226130653266332,5.4758407421724,5.81141780168757,3.78063292971165e-05,0.000597988111396677,0.000345203054875325,"596/836/1906/1612/1728/3066/10013/952/5563",9,"ZBM"
"BP","GO:0043029","T cell homeostasis","4/78","46/18888",0.0869565217391304,21.056856187291,8.77026407638594,3.84916421895632e-05,0.000605368554435858,0.00034946359356314,"596/581/836/3575",4,"ZBM"
"BP","GO:0048608","reproductive structure development","8/78","307/18888",0.0260586319218241,6.3101979453771,6.04059543553615,3.88627856661038e-05,0.000607752489964832,0.000350839777824237,"2099/596/367/581/836/7474/668/8644",8,"ZBM"
"BP","GO:0006631","fatty acid metabolic process","9/78","401/18888",0.0224438902743142,5.43487435258009,5.7803572371511,4.00778418157922e-05,0.000623232955877038,0.000359776250008117,"1906/5465/1576/1565/1543/5563/1571/8644/873",9,"ZBM"
"BP","GO:0042475","odontogenesis of dentin-containing tooth","5/78","93/18888",0.0537634408602151,13.0190239867659,7.48210683177108,4.12761016183246e-05,0.000634734718219569,0.000366415919629338,"581/5054/3065/5465/3066",5,"ZBM"
"BP","GO:0051899","membrane depolarization","5/78","93/18888",0.0537634408602151,13.0190239867659,7.48210683177108,4.12761016183246e-05,0.000634734718219569,0.000366415919629338,"596/1906/776/775/783",5,"ZBM"
"BP","GO:0045933","positive regulation of muscle contraction","4/78","47/18888",0.0851063829787234,20.6088379705401,8.66728756349996,4.19408611628551e-05,0.00063599440817604,0.000367143106028,"1906/779/1131/782",4,"ZBM"
"BP","GO:0048806","genitalia development","4/78","47/18888",0.0851063829787234,20.6088379705401,8.66728756349996,4.19408611628551e-05,0.00063599440817604,0.000367143106028,"2099/367/581/7474",4,"ZBM"
"BP","GO:0034767","positive regulation of monoatomic ion transmembrane transport","6/78","154/18888",0.038961038961039,9.43456543456544,6.76771728230088,4.21872056492976e-05,0.00063599440817604,0.000367143106028,"581/1906/2147/2902/783/784",6,"ZBM"
"BP","GO:0042180","cellular ketone metabolic process","7/78","227/18888",0.0308370044052863,7.46729922060319,6.31252077860044,4.22770849365576e-05,0.00063599440817604,0.000367143106028,"1728/5465/8644/8912/2739/873/79001",7,"ZBM"
"BP","GO:0061458","reproductive system development","8/78","311/18888",0.0257234726688103,6.22903784318575,5.98754213452359,4.25882957741106e-05,0.000637212987582368,0.000367846560370412,"2099/596/367/581/836/7474/668/8644",8,"ZBM"
"BP","GO:1900182","positive regulation of protein localization to nucleus","5/78","94/18888",0.0531914893617021,12.8805237315876,7.43574170731288,4.34551616789856e-05,0.000646687567351786,0.000373315989975666,"7040/1906/2147/8841/785",5,"ZBM"
"BP","GO:0050920","regulation of chemotaxis","7/78","229/18888",0.0305676855895196,7.40208263352368,6.27666901753983,4.46965162398869e-05,0.000658084877404292,0.000379895361994112,"7040/5747/5054/1906/2152/7474/10013",7,"ZBM"
"BP","GO:0071241","cellular response to inorganic substance","7/78","229/18888",0.0305676855895196,7.40208263352368,6.27666901753983,4.46965162398869e-05,0.000658084877404292,0.000379895361994112,"1906/7474/1728/1543/5563/8644/8912",7,"ZBM"
"BP","GO:0031960","response to corticosteroid","6/78","156/18888",0.0384615384615385,9.31360946745562,6.71419944773823,4.53447517003155e-05,0.000664096680986632,0.000383365820557388,"596/836/1906/842/10013/8644",6,"ZBM"
"BP","GO:0097191","extrinsic apoptotic signaling pathway","7/78","230/18888",0.0304347826086957,7.36989966555184,6.25890499018405,4.59481953081339e-05,0.000669392655857445,0.000386423049738212,"596/7040/367/841/581/5054/1612",7,"ZBM"
