"identifier","score","Gene"
"4RUT",1,"PTGS2"
"5F19",1,"PTGS2"
"5F1A",1,"PTGS2"
"5FDQ",1,"PTGS2"
"5IKQ",1,"PTGS2"
"5IKR",1,"PTGS2"
"6I8Z",1,"PTK2"
"3CC6",1,"PTK2B"
"5BNA",1,"PTN"
"211D",0.938856572179308,"PTN"
"9CYO",1,"PTPN1"
"9CYP",1,"PTPN1"
"9CYQ",1,"PTPN1"
"9CYR",1,"PTPN1"
"3B7O",1,"PTPN11"
"8U0H",1,"PTPN2"
"4HJP",1,"PTPN6"
"4HJQ",0.948076282927221,"PTPN6"
"2A3K",1,"PTPN7"
"6UZT",1,"PTPRA"
"1P15",0.959954190351404,"PTPRA"
"7QR8",1,"PTPRC"
"6D4D",1,"PTPRE"
"6D4F",1,"PTPRE"
"6D3F",0.954486604242375,"PTPRE"
"8IW5",1,"PTPRF"
"2DN7",0.997264318145408,"PTPRF"
"2FH7",1,"PTPRS"
"3SR9",1,"PTPRS"
"4PBX",0.923034487535309,"PTPRS"
"7ZL1",1,"PTX3"
"8PVQ",0.970106314692759,"PTX3"
"2QLL",1,"PYGL"
"3CEM",0.964249206576647,"PYGL"
"1Z8D",1,"PYGM"
"2H7O",1,"RAC1"
"5CE3",0.949135979154798,"RAC1"
"4CI6",0.932518242438263,"RAC1"
"6KKN",1,"RAF1"
"6SMH",0.934558038840337,"RAF1"
"8G28",1,"RARA"
"3CTD",0.967779571036378,"RARA"
"3BGE",0.937570665168509,"RARA"
"3VHS",0.937570665168509,"RARA"
"4DM8",1,"RARB"
"5M24",1,"RARG"
"2KZU",1,"RASSF1"
"6OUS",1,"RB1"
"6DCE",0.970989592411524,"RB1"
"6GMA",0.970989592411524,"RB1"
"7CZG",0.970989592411524,"RB1"
"8YFL",0.933716060974406,"RB1"
"5IDQ",0.902304108193112,"RB1"
"4Z8N",1,"RBP2"
"6BTH",0.998804410667314,"RBP2"
"6BTI",0.998804410667314,"RBP2"
"1GO3",1,"RBP4"
"2C35",0.961588692998926,"RBP4"
"1VJ7",1,"RELA"
"6S2V",0.974292060962463,"RELA"
"6YXA",0.969888269909744,"RELA"
"5XNX",0.962875320202277,"RELA"
"6S2T",0.961198804547247,"RELA"
"2KO1",0.959466477185148,"RELA"
"3IBW",0.959466477185148,"RELA"
"6S2U",0.952663864949892,"RELA"
"6LXG",0.951053480756634,"RELA"
"7DOJ",0.951053480756634,"RELA"
"5F2V",0.944626824528766,"RELA"
"7ZTB",0.939408429917734,"RELA"
"5DED",0.938706918502694,"RELA"
"8ACU",0.932860758139426,"RELA"
"7OHG",0.929003643530472,"RELA"
"8PU4",0.924566690119952,"RELA"
"3HVZ",0.924226717976332,"RELA"
"7OIW",0.924022873832921,"RELA"
"2BE3",0.918156846975585,"RELA"
"2KMM",0.917320212480271,"RELA"
"3L9D",0.917320212480271,"RELA"
"7PL9",1,"RET"
"8JXO",0.992060498078335,"RET"
"8JXP",0.992060498078335,"RET"
"8ZAO",0.987947104169253,"RET"
"8ZAP",0.987947104169253,"RET"
"8ZAQ",0.987947104169253,"RET"
"8CQD",0.987438809049923,"RET"
"8IFU",0.979821818815882,"RET"
"2L88",0.976553843893775,"RET"
"8CQC",0.975437186315145,"RET"
"6JWD",0.959596278512587,"RET"
"6JWE",0.959596278512587,"RET"
"8ZAN",0.959596278512587,"RET"
"8KF9",0.953115907138813,"RET"
"8KFL",0.953115907138813,"RET"
"7SFJ",0.95041004451692,"RET"
"7SFK",0.95041004451692,"RET"
"6LM0",0.941121068630474,"RET"
"4QRY",0.940775138315047,"RET"
"7B03",0.940775138315047,"RET"
"7AMK",0.940199066164277,"RET"
"2FBE",0.936459848436467,"RET"
"6CSM",0.934596534551902,"RET"
"7W74",0.932555395655107,"RET"
"8WEW",0.932555395655107,"RET"
"2A8V",1,"RHO"
"1PVO",0.998967988005404,"RHO"
"1PV4",0.998136836796024,"RHO"
"1A8V",0.997461759231602,"RHO"
"1XPU",0.995297986195749,"RHO"
"1XPO",0.993636228853747,"RHO"
"1XPR",0.993636228853747,"RHO"
"1A62",0.991196919516873,"RHO"
"1A63",0.991196919516873,"RHO"
"8Q3N",0.991014318803041,"RHO"
"8Q3O",0.991014318803041,"RHO"
"8Q3P",0.990398200374577,"RHO"
"8Q3Q",0.990398200374577,"RHO"
"8PTG",0.985401481736658,"RHO"
"1AJW",0.982913478876095,"RHO"
"2EE4",0.982455160168988,"RHO"
"2EE5",0.982455160168988,"RHO"
"3L0O",0.98059254204177,"RHO"
"8PEU",0.979436070854164,"RHO"
"8PEX",0.979436070854164,"RHO"
"1GDF",0.97913664202193,"RHO"
"8PEW",0.978223093376009,"RHO"
"8PEY",0.977506589978001,"RHO"
"7X2R",0.973445041364058,"RHO"
"5U4V",0.972247326035119,"RHO"
"3LJD",1,"RNASE1"
"3FBV",1,"RNASEL"
"3SDJ",0.988299634136375,"RNASEL"
"4O1P",0.957750247059478,"RNASEL"
"3SDM",0.952323612568621,"RNASEL"
"4O1O",0.921874152339055,"RNASEL"
"2OGB",1,"RNF41"
"2FZP",0.941124094130345,"RNF41"
"7MR2",1,"RORA"
"6SJE",0.952348870580745,"RORA"
"7MR0",0.952348870580745,"RORA"
"7MR1",0.952348870580745,"RORA"
"7MR3",0.952348870580745,"RORA"
"7MR4",0.952348870580745,"RORA"
"5LD2",0.909032177432155,"RORA"
"6SJF",0.909032177432155,"RORA"
"6SJG",0.909032177432155,"RORA"
"6T2U",0.909032177432155,"RORA"
"6T2V",0.909032177432155,"RORA"
"4NB6",1,"RORC"
"4WPF",1,"RORC"
"4QM0",0.907967923608871,"RORC"
"6BN6",0.907967923608871,"RORC"
"4UXL",1,"ROS1"
"7Z5X",0.970311701733529,"ROS1"
"7Z5W",0.954719358408785,"ROS1"
"7YHO",0.918047351824023,"ROS1"
"7YHP",0.918047351824023,"ROS1"
"7YHQ",0.918047351824023,"ROS1"
"2QR7",1,"RPS6KA3"
"2QR8",1,"RPS6KA3"
"5O1S",1,"RPS6KA3"
"3G51",0.964249345363897,"RPS6KA3"
"3UBD",0.964249345363897,"RPS6KA3"
"4EL9",0.964249345363897,"RPS6KA3"
"4GUE",0.964249345363897,"RPS6KA3"
"4M8T",0.964249345363897,"RPS6KA3"
"4MAO",0.964249345363897,"RPS6KA3"
"4L3J",1,"RPS6KB1"
"4L3L",1,"RPS6KB1"
"4L42",1,"RPS6KB1"
"4L43",1,"RPS6KB1"
"4L44",1,"RPS6KB1"
"4L45",1,"RPS6KB1"
"4L46",1,"RPS6KB1"
"6VG8",1,"RUNX2"
"6JNR",1,"RXRA"
"4N5G",0.934885176079303,"RXRA"
"4N8R",0.934885176079303,"RXRA"
"6JNO",0.934885176079303,"RXRA"
"7B88",0.905887440765044,"RXRA"
"7A78",1,"RXRB"
"1H9U",0.903995234213506,"RXRB"
"2GL8",1,"RXRG"
"7A79",0.9457693127329,"RXRG"
"2JPT",1,"S100A1"
"2L0P",0.940908393679687,"S100A1"
"2RGI",1,"S100A2"
"4DUQ",1,"S100A2"
"8S9W",1,"S100A7"
"5HLO",1,"S100A8"
"5HLV",0.971896604662099,"S100A8"
"7UI5",1,"S100A9"
"6ZDY",0.988431869020802,"S100A9"
"6ZFE",0.988431869020802,"S100A9"
"5I8N",0.944154603216769,"S100A9"
"7YF3",0.944154603216769,"S100A9"
"7LIR",1,"SCD"
"5REQ",0.915491168428585,"SCD"
"7DTD",1,"SCN1A"
"6AGF",1,"SCN1B"
"8J4F",0.928535151987901,"SCN1B"
"8XMM",0.928535151987901,"SCN1B"
"1QG9",1,"SCN3A"
"7R63",1,"SCN4A"
"5AYQ",1,"SCN4B"
"4MZ2",0.925843319271686,"SCN4B"
"5XAX",0.925843319271686,"SCN4B"
"6VSV",0.925843319271686,"SCN4B"
"7R63",1,"SCN5A"
"8FHD",1,"SCN8A"
"6VXO",1,"SCN9A"
"5A5C",1,"SELE"
"6F2O",0.960447103663819,"SELE"
"4GXB",1,"SELP"
"8BOO",1,"SEMG1"
"7ZRO",0.958281253179112,"SEMG1"
"3NDD",1,"SERPINA1"
"3NDF",1,"SERPINA1"
"9API",0.907054981061982,"SERPINA1"
"6HGE",1,"SERPINA3"
"5OM5",0.962766666904684,"SERPINA3"
"5OM8",0.962766666904684,"SERPINA3"
"6HGD",0.962766666904684,"SERPINA3"
"6HGI",0.962766666904684,"SERPINA3"
"6HGM",0.962766666904684,"SERPINA3"
"6HGN",0.962766666904684,"SERPINA3"
"5OM2",0.915843808537484,"SERPINA3"
"5OM3",0.915843808537484,"SERPINA3"
"5OM7",0.915843808537484,"SERPINA3"
"6HGJ",0.915843808537484,"SERPINA3"
"6HGK",0.915843808537484,"SERPINA3"
"6HGL",0.915843808537484,"SERPINA3"
"4KDS",1,"SERPINE1"
"5DU3",1,"SERPING1"
"7AKV",0.928498591803831,"SERPING1"
"1LHO",1,"SHBG"
"6PYB",1,"SHBG"
"1LHN",0.986149945839552,"SHBG"
"1LHW",0.972678261094278,"SHBG"
"6ULB",0.972678261094278,"SHBG"
"1LHV",0.91048785320042,"SHBG"
"8W4D",1,"SIGMAR1"
"8W4E",1,"SIGMAR1"
"8YBB",1,"SIGMAR1"
"8W4B",0.928474404883193,"SIGMAR1"
"8W4C",0.928474404883193,"SIGMAR1"
"8WUE",0.928474404883193,"SIGMAR1"
"8WWB",0.928474404883193,"SIGMAR1"
"8BBK",1,"SIRT1"
"4BN5",1,"SIRT2"
"1S7G",0.969025767633049,"SIRT2"
"1YC2",0.960180513413716,"SIRT2"
"5D7N",0.933182891695262,"SIRT2"
"3GLS",0.916812639272999,"SIRT2"
"6EO0",0.90076148517511,"SIRT2"
"8V2N",1,"SIRT3"
"8V15",0.971522215227198,"SIRT3"
"4JSR",0.922566761931454,"SIRT3"
"4JT8",0.922566761931454,"SIRT3"
"4JT9",0.922566761931454,"SIRT3"
"4O8Z",0.922566761931454,"SIRT3"
"5Z93",0.922566761931454,"SIRT3"
"8HLY",0.919170288150305,"SIRT3"
"6ACE",1,"SIRT5"
"6ACL",1,"SIRT5"
"6ACP",0.975398157512902,"SIRT5"
"5BWL",0.958265643924309,"SIRT5"
"7X3P",0.958265643924309,"SIRT5"
"8GBL",0.958265643924309,"SIRT5"
"8GBN",0.958265643924309,"SIRT5"
"6ACO",0.9519777503725,"SIRT5"
"4G1C",0.92473958353393,"SIRT5"
"3PKI",1,"SIRT6"
"5Y2F",0.937612173886654,"SIRT6"
"5F0L",1,"SLC11A2"
"5F0M",1,"SLC11A2"
"5F0P",1,"SLC11A2"
"6M23",1,"SLC12A5"
"6M1Y",0.966193353557782,"SLC12A5"
"6M22",0.966193353557782,"SLC12A5"
"7YR5",1,"SLC16A1"
"6THA",1,"SLC2A1"
"7DTA",1,"SLC2A4"
"8HFE",1,"SLC6A2"
"8HFL",1,"SLC6A2"
"8HFF",0.972250029236058,"SLC6A2"
"8WGX",0.972250029236058,"SLC6A2"
"8Z1L",0.972250029236058,"SLC6A2"
"8HFG",0.945998637595574,"SLC6A2"
"8HFI",0.945998637595574,"SLC6A2"
"8WGR",0.945998637595574,"SLC6A2"
"9EUP",1,"SLC6A3"
"9EUO",0.937444293388455,"SLC6A3"
"6DZV",1,"SLC6A4"
"6DZZ",1,"SLC6A4"
"6W2C",1,"SLC6A4"
"7LI6",1,"SLC6A4"
"7LI7",1,"SLC6A4"
"7LI8",1,"SLC6A4"
"7LI9",1,"SLC6A4"
"7LIA",1,"SLC6A4"
"7TXT",1,"SLC6A4"
"5I6Z",0.91661693973632,"SLC6A4"
"5I74",0.91661693973632,"SLC6A4"
"5I75",0.91661693973632,"SLC6A4"
"6DZY",0.91661693973632,"SLC6A4"
"6VRL",0.91661693973632,"SLC6A4"
"6W2B",0.91661693973632,"SLC6A4"
"7LWD",0.91661693973632,"SLC6A4"
"7MGW",0.91661693973632,"SLC6A4"
"2KLS",1,"SLC8A1"
"2KLT",1,"SLC8A1"
"8PHW",1,"SLCO1B1"
"8PG0",1,"SLCO1B3"
"2V70",1,"SLIT2"
"6H3R",1,"SMAD3"
"8CE7",1,"SNCA"
"8CEB",1,"SNCA"
"6L47",1,"SOAT1"
"6L48",1,"SOAT1"
"2RSQ",1,"SOD1"
"7WWT",1,"SOD1"
"7WWY",1,"SOD1"
"7WX0",1,"SOD1"
"7WX1",1,"SOD1"
"3QE3",1,"SORD"
"5US3",1,"SP1"
"7ALU",1,"SP1"
"8S7Z",0.988211824905916,"SP1"
"6DM7",0.98242129240181,"SP1"
"6DVT",0.98242129240181,"SP1"
"6DXM",0.98242129240181,"SP1"
"6ED9",0.98242129240181,"SP1"
"7UNJ",0.928042295006999,"SP1"
"1ZJE",0.919756316590435,"SP1"
"1ZJF",0.9147382563322,"SP1"
"1ZJG",0.900007340539437,"SP1"
"4L02",1,"SPHK1"
"2XF5",1,"SPP1"
"2XF7",1,"SPP1"
"2XF6",0.982447674988299,"SPP1"
"2KCA",0.97124940871829,"SPP1"
"5A20",0.966044935917746,"SPP1"
"5A21",0.966044935917746,"SPP1"
"2LFP",0.956026149200458,"SPP1"
"2XC8",0.950608889594089,"SPP1"
"2KBZ",0.942597152994111,"SPP1"
"4AN5",0.932891080313341,"SPP1"
"2JES",0.914468557740182,"SPP1"
"1NO1",0.901615796958213,"SPP1"
"2X8K",0.901615796958213,"SPP1"
"8BQ3",1,"SRC"
"2CUD",0.999603126234255,"SRC"
"2JYQ",0.976972899970236,"SRC"
"1K9A",0.970441753252005,"SRC"
"2OTX",0.969691456379851,"SRC"
"3QLF",0.961075044170769,"SRC"
"1U5E",0.959105362315845,"SRC"
"3QLG",0.957605826359123,"SRC"
"3OF0",0.952012571073155,"SRC"
"3U51",0.952012571073155,"SRC"
"1BKL",0.948093630800561,"SRC"
"1QWE",0.948093630800561,"SRC"
"1QWF",0.948093630800561,"SRC"
"1SKJ",0.948093630800561,"SRC"
"1U5G",0.946207107323617,"SRC"
"3EL7",0.944655658406864,"SRC"
"3EL8",0.941766026824517,"SRC"
"3U4W",0.941766026824517,"SRC"
"4U5J",0.941766026824517,"SRC"
"6WIW",0.941766026824517,"SRC"
"6L8L",0.939303171849311,"SRC"
"6XVM",0.939303171849311,"SRC"
"1U5F",0.937993386712007,"SRC"
"1NZL",0.934544999178994,"SRC"
"1NZV",0.934544999178994,"SRC"
"7BW1",1,"SRD5A2"
"3VNF",1,"STAT1"
"3VNE",0.986523332043392,"STAT1"
"4D9O",0.986523332043392,"STAT1"
"4ZIA",1,"STAT3"
"6NJS",0.971732517677955,"STAT3"
"6NUQ",0.971732517677955,"STAT3"
"3CWG",0.923851954977998,"STAT3"
"6TLC",0.923851954977998,"STAT3"
"1BGF",1,"STAT4"
"7UC6",1,"STAT5A"
"7TVA",0.978804554483757,"STAT5A"
"7TVB",0.978804554483757,"STAT5A"
"7UBT",0.978804554483757,"STAT5A"
"7UC7",0.978804554483757,"STAT5A"
"6MBW",1,"STAT5B"
"6MBZ",1,"STAT5B"
"8VF6",1,"STK33"
"4NR2",1,"STK4"
"6YAT",1,"STK4"
"3DB1",1,"STS"
"5WDI",0.98514000841924,"STS"
"3D4I",0.965324498927799,"STS"
"3D6A",0.948746754879479,"STS"
"1LGV",0.931084560647019,"STS"
"1LHZ",0.931084560647019,"STS"
"6Z10",1,"SUCNR1"
"6RNK",0.971301577956835,"SUCNR1"
"6IBB",0.948271428619247,"SUCNR1"
"4JVM",1,"SULT1E1"
"4JVN",1,"SULT1E1"
"3F3Y",1,"SULT2A1"
"1Q1Q",1,"SULT2B1"
"1Q1Z",1,"SULT2B1"
"4Y98",1,"SYK"
"4YA6",1,"SYK"
"4YAE",0.990606866532427,"SYK"
"6XM6",0.990606866532427,"SYK"
"2FCI",0.974074273907926,"SYK"
"4YAP",0.972340081935538,"SYK"
"4YAV",0.972340081935538,"SYK"
"6XMA",0.972340081935538,"SYK"
"5X1I",0.963457115260621,"SYK"
"6JVV",0.954734826117214,"SYK"
"6XM8",0.954734826117214,"SYK"
"5X1L",0.946169150676699,"SYK"
"6XM7",0.946169150676699,"SYK"
"5X1N",0.937755775028698,"SYK"
"6XM9",0.937755775028698,"SYK"
"5X1M",0.921370105438847,"SYK"
"6JVW",0.921370105438847,"SYK"
"3WKU",0.913758491916951,"SYK"
"3WPM",0.913758491916951,"SYK"
"3WR3",0.913758491916951,"SYK"
"3WR4",0.913758491916951,"SYK"
"4YAM",0.901348309562958,"SYK"
"7TUG",1,"TAPBP"
"7TUF",0.947328845212033,"TAPBP"
"5AAQ",1,"TBK1"
"1M93",0.925621909844416,"TBK1"
"1C8O",0.909363576736829,"TBK1"
"7EA2",0.903396698197233,"TBK1"
"4A04",1,"TBX1"
"4LMO",1,"TERT"
"1SCN",0.97223063148575,"TERT"
"8HU5",0.963944997512546,"TERT"
"8I50",0.963944997512546,"TERT"
"5CQG",0.957091807987377,"TERT"
"1WM1",0.953636125613128,"TERT"
"8HIS",0.952446312606082,"TERT"
"4O26",0.950643177117172,"TERT"
"3DU5",0.945904082618599,"TERT"
"3DU6",0.945904082618599,"TERT"
"1X2B",0.937491797108239,"TERT"
"7TM2",0.936384763368018,"TERT"
"2PU4",0.934683749481333,"TERT"
"1RXP",0.931387808118401,"TERT"
"1V6D",0.928767662757415,"TERT"
"4F8P",0.928767662757415,"TERT"
"3EYK",0.923868716084679,"TERT"
"1ELG",0.920204492209226,"TERT"
"4IVH",0.911443674118851,"TERT"
"1EPR",0.903924174488023,"TERT"
"1X2E",0.903924174488023,"TERT"
"2VS2",0.903924174488023,"TERT"
"6XCZ",0.903924174488023,"TERT"
"1IZH",0.903543182356648,"TERT"
"3KYL",0.903543182356648,"TERT"
"1T11",1,"TF"
"1W26",1,"TF"
"1FGN",0.995391855438646,"TF"
"6C9L",0.975111760059542,"TF"
"1ZXJ",0.969919648835005,"TF"
"3PQS",0.959527469434776,"TF"
"6XN9",0.951233317399371,"TF"
"3HOL",0.930244618744023,"TF"
"1Y2X",0.929645239667046,"TF"
"4O3W",0.929645239667046,"TF"
"5OWI",0.910736715385273,"TF"
"5OWJ",0.910736715385273,"TF"
"6D6S",0.910736715385273,"TF"
"3TMM",1,"TFAM"
"4NNU",0.984549595229012,"TFAM"
"4NOD",0.984549595229012,"TFAM"
"7LBX",0.963076089373587,"TFAM"
"7LBW",0.945618064115418,"TFAM"
"2NSU",1,"TFRC"
"6Y76",1,"TFRC"
"8P0Z",1,"TFRC"
"6W3H",0.933301716197998,"TFRC"
"6WRV",0.933301716197998,"TFRC"
"6WRW",0.933301716197998,"TFRC"
"7ZQS",0.933301716197998,"TFRC"
"5VQF",1,"TGFB1"
"8VSD",1,"TGFB1"
"3RJR",0.913016394224653,"TGFB1"
"7T4R",1,"THBD"
"1LSL",1,"THBS1"
"1Z78",1,"THBS1"
"1ZA4",1,"THBS1"
"2ERF",1,"THBS1"
"2ES3",1,"THBS1"
"2OUH",1,"THBS1"
"2OUJ",1,"THBS1"
"3R6B",1,"THBS1"
"7YYK",1,"THBS1"
"5FOE",0.919977210319249,"THBS1"
"6CYZ",1,"THRB"
"3HUL",0.982526672510598,"THRB"
"2JWE",1,"TJP1"
"2WNC",1,"TKT"
"6HIS",0.917021675700659,"TKT"
"5D3D",1,"TLR2"
"3WI4",0.939502086231919,"TLR2"
"3WI5",0.939502086231919,"TLR2"
"4C7M",1,"TLR4"
"4V46",1,"TNF"
"4QQL",0.990795583516821,"TNF"
"4E4S",0.990242619768995,"TNF"
"1RJ7",0.989165712797907,"TNF"
"1OQD",0.987290961730741,"TNF"
"1JH5",0.984366435679659,"TNF"
"1DU3",0.982224141815561,"TNF"
"1OQE",0.981095048261258,"TNF"
"1RJ8",0.970774757985507,"TNF"
"1KD7",0.968662995475883,"TNF"
"6A3V",0.967598930559047,"TNF"
"5HBA",0.967594712825542,"TNF"
"4QPY",0.965128912506518,"TNF"
"3B94",0.964984691201159,"TNF"
"1OSG",0.964911415950423,"TNF"
"4QQ2",0.962787063191531,"TNF"
"1KXG",0.961188793998279,"TNF"
"1O91",0.960941080843942,"TNF"
"1D0G",0.959313602272389,"TNF"
"4RSU",0.957530697073629,"TNF"
"1XU1",0.956246176892121,"TNF"
"5H4C",0.956073312769679,"TNF"
"3RWN",0.954706767114193,"TNF"
"4NN0",0.953313781935246,"TNF"
"1XU2",0.95221912271269,"TNF"
"6NHW",1,"TNFRSF10B"
"6NHY",1,"TNFRSF10B"
"8DPX",0.96424938217277,"TNFRSF10B"
"5JRT",1,"TNKS2"
"7POX",1,"TNKS2"
"5NSP",0.98618626322895,"TNKS2"
"5OWT",0.951258988797532,"TNKS2"
"6TKM",0.951258988797532,"TNKS2"
"5NUT",0.907048590662538,"TNKS2"
"5OWS",0.907048590662538,"TNKS2"
"6Z01",1,"TOP1"
"6Z03",1,"TOP1"
"8W50",1,"TOP2A"
"1ZXM",0.947328936614598,"TOP2A"
"8SWJ",1,"TP53"
"8EOM",0.971257546601202,"TP53"
"8F0W",0.971257546601202,"TP53"
"6MXY",0.954581984485399,"TP53"
"6MY0",0.954581984485399,"TP53"
"6UPT",0.954581984485399,"TP53"
"6VA5",0.954581984485399,"TP53"
"6VIP",0.954581984485399,"TP53"
"8U4U",0.954581984485399,"TP53"
"5Z78",0.922891572756816,"TP53"
"5ZCJ",0.922891572756816,"TP53"
"6IU7",0.922891572756816,"TP53"
"6IUA",0.922891572756816,"TP53"
"7LIN",0.922891572756816,"TP53"
"7LIO",0.922891572756816,"TP53"
"8HKW",0.922891572756816,"TP53"
"1SSF",0.916573583748957,"TP53"
"2KBY",1,"TP73"
"2XWC",1,"TP73"
"4G82",1,"TP73"
"4G83",1,"TP73"
"4GUQ",1,"TP73"
"5HOC",1,"TP73"
"5KBD",1,"TP73"
"4GUO",0.916617080526344,"TP73"
"5HOB",0.916617080526344,"TP73"
"6NLH",1,"TPI1"
"8AJP",1,"TPMT"
"3BGI",0.991891972860461,"TPMT"
"2GB4",0.985222519226813,"TPMT"
"3BGD",0.985222519226813,"TPMT"
"1PJZ",0.983070662076556,"TPMT"
"3LCC",0.961712116297022,"TPMT"
"2H11",0.959417556679922,"TPMT"
"2BZG",0.914360682085775,"TPMT"
"2Z8P",1,"TPO"
"1LC7",0.933512033845876,"TPO"
"2W08",0.906401756912756,"TPO"
"7YH2",1,"TRAPPC3"
"7YH3",0.995143079682943,"TRAPPC3"
"6O5K",1,"TRIM28"
"7D4P",1,"TRPC5"
"7D4Q",1,"TRPC5"
"7E4T",1,"TRPC5"
"7WDB",1,"TRPC5"
"7X6C",0.973834767570581,"TRPC5"
"8GVW",0.973834767570581,"TRPC5"
"7X6I",0.943373791998451,"TRPC5"
"8GVX",0.943373791998451,"TRPC5"
"8SEM",1,"TRPV1"
"2N9Z",0.914550498900464,"TRPV1"
"2NAJ",0.914550498900464,"TRPV1"
"6CUC",0.900941492776979,"TRPV1"
"6DVW",1,"TRPV3"
"6UW8",1,"TRPV3"
"6UW9",1,"TRPV3"
"8GKG",0.99689063807339,"TRPV3"
"6DVY",0.990434284541568,"TRPV3"
"6DVZ",0.990434284541568,"TRPV3"
"6UW4",0.990434284541568,"TRPV3"
"6UW6",0.990434284541568,"TRPV3"
"8GKA",0.986338942867895,"TRPV3"
"6LGP",0.98104989927742,"TRPV3"
"6MHO",0.976008369618903,"TRPV3"
"6MHS",0.976008369618903,"TRPV3"
"6MHV",0.976008369618903,"TRPV3"
"6MHW",0.976008369618903,"TRPV3"
"6MHX",0.976008369618903,"TRPV3"
"6PVL",0.976008369618903,"TRPV3"
"6PVM",0.976008369618903,"TRPV3"
"6PVN",0.976008369618903,"TRPV3"
"6PVO",0.976008369618903,"TRPV3"
"6PVP",0.976008369618903,"TRPV3"
"6PVQ",0.976008369618903,"TRPV3"
"7RAU",0.976008369618903,"TRPV3"
"7UGG",0.971841647332082,"TRPV3"
"7RAS",0.965891836309835,"TRPV3"
"7MIJ",0.947590529825531,"TRPV3"
"3UAF",1,"TTR"
"3D7P",0.950598105071262,"TTR"
"2G5U",0.943318801679216,"TTR"
"2G9K",0.943318801679216,"TTR"
"2GAB",0.943318801679216,"TTR"
"3TFB",0.921012735395577,"TTR"
"5CLZ",0.921012735395577,"TTR"
"5CM1",0.921012735395577,"TTR"
"3GLZ",0.912823030806573,"TTR"
"5CLX",0.912823030806573,"TTR"
"5CLY",0.912823030806573,"TTR"
"5E23",0.912823030806573,"TTR"
"7KJJ",0.90915720768026,"TTR"
"1XB2",1,"TUFM"
"7N9W",1,"TWIST1"
"3HIV",1,"TXN"
"4GFX",1,"TXNIP"
"5TU5",1,"TYR"
"1J7G",0.993388345706614,"TYR"
"1UNO",0.990140646672724,"TYR"
"2DBO",0.985261856441393,"TYR"
"7LIB",0.979704061329091,"TYR"
"1BXP",0.979191459364478,"TYR"
"1JKE",0.977785561070221,"TYR"
"3KNF",0.976475284105531,"TYR"
"3KO4",0.976475284105531,"TYR"
"3KO5",0.976475284105531,"TYR"
"3LMU",0.976475284105531,"TYR"
"3KNP",0.970756069598935,"TYR"
"3KO3",0.970074495089401,"TYR"
"3LMV",0.969491033670466,"TYR"
"3KO7",0.962712119917868,"TYR"
"3KO9",0.962712119917868,"TYR"
"3KOB",0.962712119917868,"TYR"
"3KOC",0.962712119917868,"TYR"
"3LMT",0.962712119917868,"TYR"
"4NBJ",0.962606064338983,"TYR"
"5J61",0.962606064338983,"TYR"
"1TC5",0.94725743932776,"TYR"
"3KOD",0.947017763063583,"TYR"
"2OKV",0.944082935774159,"TYR"
"4NBI",0.939714645084071,"TYR"
"9EY5",1,"TYRP1"
"9EY6",1,"TYRP1"
"9EY7",1,"TYRP1"
"8HBV",1,"UCP1"
"8J1N",1,"UCP1"
"8HBW",0.976841071340157,"UCP1"
"2LCK",1,"UCP2"
"6TQA",1,"UCP3"
"6TQB",1,"UCP3"
"7XOM",1,"UGT1A"
"6QC2",1,"UQCRC1"
"6QC3",1,"UQCRC1"
"6QC4",0.922368048506738,"UQCRC1"
"7S17",1,"USP10"
"5VBT",1,"USP7"
"3UUL",1,"UTRN"
"3UUM",1,"UTRN"
"1KB2",1,"VDR"
"1KB4",1,"VDR"
"1KB6",1,"VDR"
"8PWD",0.927892068572322,"VDR"
"8PWE",0.927892068572322,"VDR"
"8PWF",0.927892068572322,"VDR"
"8PWM",0.927892068572322,"VDR"
"5V39",0.915533210919035,"VDR"
"6XZH",0.905097676729294,"VDR"
"6XZI",0.905097676729294,"VDR"
"6XZJ",0.905097676729294,"VDR"
"6XZK",0.905097676729294,"VDR"
"6XZV",0.905097676729294,"VDR"
"6T9D",1,"VEGFA"
"5N5G",1,"VIM"
"5N5H",1,"VIM"
"7DUY",1,"VIM"
"7YHD",1,"VIM"
"4NQ2",0.999851903103041,"VIM"
"8HYD",0.997410538167025,"VIM"
"7DZ0",0.997384945258202,"VIM"
"7DZ1",0.997384945258202,"VIM"
"7YHB",0.997384945258202,"VIM"
"8I52",0.994884065777747,"VIM"
"5N5I",0.994783459170651,"VIM"
"7A5Z",0.994783459170651,"VIM"
"7DYY",0.994783459170651,"VIM"
"5NI0",0.994672372708649,"VIM"
"6TM9",0.994672372708649,"VIM"
"6TMC",0.994672372708649,"VIM"
"8HX5",0.994672372708649,"VIM"
"8HXP",0.994672372708649,"VIM"
"8HXV",0.994672372708649,"VIM"
"8HY1",0.994672372708649,"VIM"
"8PJM",0.994548986206415,"VIM"
"7DUX",0.992195541737346,"VIM"
"7DV0",0.992195541737346,"VIM"
"7DYZ",0.992195541737346,"VIM"
"7YHC",0.992195541737346,"VIM"
"3KP8",1,"VKORC1"
"4NV2",0.916778202957729,"VKORC1"
"4NV6",0.916778202957729,"VKORC1"
"3KP9",0.900131404587886,"VKORC1"
"4NV5",0.900131404587886,"VKORC1"
"8XI4",1,"VLDLR"
